Year;Month;Day;Hour;sol_rad;prcp
2021;5;10;8;32.92;0.0
2021;5;10;9;86.65;0.0
2021;5;10;10;152.9;0.0
2021;5;10;11;190.62;0.0
2021;5;10;12;240.1;0.0
2021;5;10;13;254.92;0.0
2021;5;10;14;228.48;0.0
2021;5;10;15;171.27;0.0
2021;5;10;16;97.55;0.0
2021;5;10;17;20.42;0.0
2021;5;10;18;0.0;0.0
2021;5;10;19;0.0;0.0
2021;5;10;20;0.0;0.0
2021;5;10;21;0.0;0.0
2021;5;10;22;0.0;0.0
2021;5;10;23;0.0;0.0
2021;5;11;0;0.0;0.0
2021;5;11;1;0.0;0.0
2021;5;11;2;0.0;0.0
2021;5;11;3;0.0;0.0
2021;5;11;4;0.0;0.0
2021;5;11;5;0.0;0.0
2021;5;11;6;0.0;0.0
2021;5;11;7;0.0;0.0
2021;5;11;8;51.88;0.0
2021;5;11;9;135.5;0.0
2021;5;11;10;205.73;0.0
2021;5;11;11;257.85;0.0
2021;5;11;12;278.1;0.0
2021;5;11;13;272.52;0.0
2021;5;11;14;240.15;0.0
2021;5;11;15;184.62;0.0
2021;5;11;16;106.5;0.0
2021;5;11;17;24.6;0.0
2021;5;11;18;0.0;0.0
2021;5;11;19;0.0;0.0
2021;5;11;20;0.0;0.0
2021;5;11;21;0.0;0.0
2021;5;11;22;0.0;0.0
2021;5;11;23;0.0;0.0
2021;5;12;0;0.0;0.0
2021;5;12;1;0.0;0.0
2021;5;12;2;0.0;0.0
2021;5;12;3;0.0;0.0
2021;5;12;4;0.0;0.0
2021;5;12;5;0.0;0.0
2021;5;12;6;0.0;0.0
2021;5;12;7;0.0;0.0
2021;5;12;8;47.7;0.0
2021;5;12;9;133.12;0.0
2021;5;12;10;206.05;0.0
2021;5;12;11;254.83;0.0
2021;5;12;12;275.1;0.0
2021;5;12;13;269.75;0.0
2021;5;12;14;241.33;0.0
2021;5;12;15;180.5;0.0
2021;5;12;16;106.27;0.0
2021;5;12;17;23.9;0.0
2021;5;12;18;0.0;0.0
2021;5;12;19;0.0;0.0
2021;5;12;20;0.0;0.0
2021;5;12;21;0.0;0.0
2021;5;12;22;0.0;0.0
2021;5;12;23;0.0;0.0
2021;5;13;0;0.0;0.0
2021;5;13;1;0.0;0.0
2021;5;13;2;0.0;0.0
2021;5;13;3;0.0;0.0
2021;5;13;4;0.0;0.0
2021;5;13;5;0.0;0.0
2021;5;13;6;0.0;0.0
2021;5;13;7;0.0;0.0
2021;5;13;8;47.65;0.0
2021;5;13;9;116.45;0.0
2021;5;13;10;190.58;0.0
2021;5;13;11;236.98;0.0
2021;5;13;12;257.58;0.0
2021;5;13;13;257.83;0.0
2021;5;13;14;225.35;0.0
2021;5;13;15;158.85;0.0
2021;5;13;16;81.15;0.0
2021;5;13;17;16.83;0.0
2021;5;13;18;0.0;0.0
2021;5;13;19;0.0;0.0
2021;5;13;20;0.0;0.0
2021;5;13;21;0.0;0.0
2021;5;13;22;0.0;0.0
2021;5;13;23;0.0;0.0
2021;5;14;0;0.0;0.0
2021;5;14;1;0.0;0.0
2021;5;14;2;0.0;0.0
2021;5;14;3;0.0;0.0
2021;5;14;4;0.0;0.0
2021;5;14;5;0.0;0.0
2021;5;14;6;0.0;0.0
2021;5;14;7;0.0;0.0
2021;5;14;8;46.73;0.0
2021;5;14;9;122.45;0.0
2021;5;14;10;190.7;0.0
2021;5;14;11;242.6;0.0
2021;5;14;12;258.35;0.0
2021;5;14;13;259.8;0.0
2021;5;14;14;227.85;0.0
2021;5;14;15;170.7;0.0
2021;5;14;16;98.08;0.0
2021;5;14;17;20.67;0.0
2021;5;14;18;0.0;0.0
2021;5;14;19;0.0;0.0
2021;5;14;20;0.0;0.0
2021;5;14;21;0.0;0.0
2021;5;14;22;0.0;0.0
2021;5;14;23;0.0;0.0
2021;5;15;0;0.0;0.0
2021;5;15;1;0.0;0.0
2021;5;15;2;0.0;0.0
2021;5;15;3;0.0;0.0
2021;5;15;4;0.0;0.0
2021;5;15;5;0.0;0.0
2021;5;15;6;0.0;0.0
2021;5;15;7;0.0;0.0
2021;5;15;8;39.8;0.0
2021;5;15;9;111.48;0.0
2021;5;15;10;174.77;0.0
2021;5;15;11;202.75;0.0
2021;5;15;12;226.12;0.0
2021;5;15;13;213.2;0.0
2021;5;15;14;199.1;0.0
2021;5;15;15;149.45;0.0
2021;5;15;16;91.62;0.0
2021;5;15;17;17.2;0.0
2021;5;15;18;0.0;0.0
2021;5;15;19;0.0;0.0
2021;5;15;20;0.0;0.0
2021;5;15;21;0.0;0.0
2021;5;15;22;0.0;0.0
2021;5;15;23;0.0;0.0
2021;5;16;0;0.0;0.0
2021;5;16;1;0.0;0.0
2021;5;16;2;0.0;0.0
2021;5;16;3;0.0;0.0
2021;5;16;4;0.0;0.0
2021;5;16;5;0.0;0.0
2021;5;16;6;0.0;0.0
2021;5;16;7;0.0;0.0
2021;5;16;8;21.48;0.0
2021;5;16;9;72.45;0.0
2021;5;16;10;117.2;0.0
2021;5;16;11;154.73;0.0
2021;5;16;12;203.12;0.0
2021;5;16;13;150.45;0.0
2021;5;16;14;115.45;0.0
2021;5;16;15;75.48;0.0
2021;5;16;16;55.83;0.0
2021;5;16;17;13.55;0.0
2021;5;16;18;0.0;0.0
2021;5;16;19;0.0;0.0
2021;5;16;20;0.0;0.0
2021;5;16;21;0.0;0.0
2021;5;16;22;0.0;0.0
2021;5;16;23;0.0;0.0
2021;5;17;0;0.0;0.0
2021;5;17;1;0.0;0.0
2021;5;17;2;0.0;0.0
2021;5;17;3;0.0;0.0
2021;5;17;4;0.0;0.0
2021;5;17;5;0.0;0.0
2021;5;17;6;0.0;0.0
2021;5;17;7;0.0;0.0
2021;5;17;8;42.38;0.0
2021;5;17;9;106.88;0.0
2021;5;17;10;177.15;0.0
2021;5;17;11;234.23;0.0
2021;5;17;12;253.75;0.0
2021;5;17;13;251.85;0.0
2021;5;17;14;224.08;0.0
2021;5;17;15;172.4;0.0
2021;5;17;16;92.52;0.0
2021;5;17;17;17.92;0.0
2021;5;17;18;0.0;0.0
2021;5;17;19;0.0;0.0
2021;5;17;20;0.0;0.0
2021;5;17;21;0.0;0.0
2021;5;17;22;0.0;0.0
2021;5;17;23;0.0;0.0
2021;5;18;0;0.0;0.0
2021;5;18;1;0.0;0.0
2021;5;18;2;0.0;0.0
2021;5;18;3;0.0;0.0
2021;5;18;4;0.0;0.0
2021;5;18;5;0.0;0.0
2021;5;18;6;0.0;0.0
2021;5;18;7;0.0;0.0
2021;5;18;8;43.42;0.0
2021;5;18;9;122.08;0.0
2021;5;18;10;190.2;0.0
2021;5;18;11;234.7;0.0
2021;5;18;12;257.2;0.0
2021;5;18;13;253.73;0.0
2021;5;18;14;222.12;0.0
2021;5;18;15;163.8;0.0
2021;5;18;16;83.9;0.0
2021;5;18;17;14.48;0.0
2021;5;18;18;0.0;0.0
2021;5;18;19;0.0;0.0
2021;5;18;20;0.0;0.0
2021;5;18;21;0.0;0.0
2021;5;18;22;0.0;0.0
2021;5;18;23;0.0;0.0
2021;5;19;0;0.0;0.0
2021;5;19;1;0.0;0.0
2021;5;19;2;0.0;0.0
2021;5;19;3;0.0;0.0
2021;5;19;4;0.0;0.0
2021;5;19;5;0.0;0.0
2021;5;19;6;0.0;0.0
2021;5;19;7;0.0;0.0
2021;5;19;8;31.45;0.0
2021;5;19;9;98.25;0.0
2021;5;19;10;169.27;0.0
2021;5;19;11;205.23;0.0
2021;5;19;12;228.65;0.0
2021;5;19;13;232.0;0.0
2021;5;19;14;195.9;0.0
2021;5;19;15;132.02;0.0
2021;5;19;16;66.38;0.0
2021;5;19;17;12.85;0.0
2021;5;19;18;0.0;0.0
2021;5;19;19;0.0;0.0
2021;5;19;20;0.0;0.01
2021;5;19;21;0.0;0.02
2021;5;19;22;0.0;0.03
2021;5;19;23;0.0;0.12
2021;5;20;0;0.0;0.18
2021;5;20;1;0.0;0.05
2021;5;20;2;0.0;0.16
2021;5;20;3;0.0;0.1
2021;5;20;4;0.0;0.03
2021;5;20;5;0.0;0.0
2021;5;20;6;0.0;0.0
2021;5;20;7;0.0;0.0
2021;5;20;8;35.67;0.0
2021;5;20;9;98.62;0.0
2021;5;20;10;166.48;0.0
2021;5;20;11;207.08;0.0
2021;5;20;12;235.7;0.0
2021;5;20;13;218.23;0.0
2021;5;20;14;151.6;0.0
2021;5;20;15;97.85;0.0
2021;5;20;16;38.98;0.0
2021;5;20;17;8.75;0.01
2021;5;20;18;0.0;0.0
2021;5;20;19;0.0;0.01
2021;5;20;20;0.0;0.04
2021;5;20;21;0.0;0.07
2021;5;20;22;0.0;0.03
2021;5;20;23;0.0;0.04
2021;5;21;0;0.0;0.27
2021;5;21;1;0.0;0.05
2021;5;21;2;0.0;0.04
2021;5;21;3;0.0;0.08
2021;5;21;4;0.0;0.11
2021;5;21;5;0.0;0.08
2021;5;21;6;0.0;0.05
2021;5;21;7;0.0;0.01
2021;5;21;8;8.92;0.0
2021;5;21;9;22.33;0.07
2021;5;21;10;45.35;0.12
2021;5;21;11;42.42;0.5
2021;5;21;12;43.08;3.27
2021;5;21;13;50.33;5.01
2021;5;21;14;47.7;1.74
2021;5;21;15;31.23;0.58
2021;5;21;16;14.75;2.82
2021;5;21;17;6.67;1.79
2021;5;21;18;0.0;0.31
2021;5;21;19;0.0;0.07
2021;5;21;20;0.0;0.51
2021;5;21;21;0.0;1.7
2021;5;21;22;0.0;2.22
2021;5;21;23;0.0;2.76
2021;5;22;0;0.0;3.28
2021;5;22;1;0.0;3.59
2021;5;22;2;0.0;4.92
2021;5;22;3;0.0;8.87
2021;5;22;4;0.0;6.41
2021;5;22;5;0.0;3.31
2021;5;22;6;0.0;1.06
2021;5;22;7;0.0;0.36
2021;5;22;8;6.8;0.35
2021;5;22;9;12.23;0.15
2021;5;22;10;67.67;0.44
2021;5;22;11;95.85;0.69
2021;5;22;12;62.7;0.59
2021;5;22;13;81.95;0.43
2021;5;22;14;69.52;0.38
2021;5;22;15;54.83;0.28
2021;5;22;16;21.42;0.29
2021;5;22;17;6.08;0.2
2021;5;22;18;0.0;0.07
2021;5;22;19;0.0;0.16
2021;5;22;20;0.0;0.35
2021;5;22;21;0.0;0.34
2021;5;22;22;0.0;0.34
2021;5;22;23;0.0;0.35
2021;5;23;0;0.0;0.35
2021;5;23;1;0.0;0.29
2021;5;23;2;0.0;0.22
2021;5;23;3;0.0;0.19
2021;5;23;4;0.0;0.2
2021;5;23;5;0.0;0.29
2021;5;23;6;0.0;0.32
2021;5;23;7;0.0;0.27
2021;5;23;8;22.67;0.22
2021;5;23;9;74.45;0.07
2021;5;23;10;135.83;0.02
2021;5;23;11;167.2;0.0
2021;5;23;12;162.38;0.0
2021;5;23;13;149.0;0.01
2021;5;23;14;137.25;0.01
2021;5;23;15;97.75;0.01
2021;5;23;16;52.95;0.01
2021;5;23;17;12.02;0.01
2021;5;23;18;0.0;0.0
2021;5;23;19;0.0;0.0
2021;5;23;20;0.0;0.0
2021;5;23;21;0.0;0.0
2021;5;23;22;0.0;0.0
2021;5;23;23;0.0;0.0
2021;5;24;0;0.0;0.0
2021;5;24;1;0.0;0.0
2021;5;24;2;0.0;0.0
2021;5;24;3;0.0;0.0
2021;5;24;4;0.0;0.0
2021;5;24;5;0.0;0.0
2021;5;24;6;0.0;0.0
2021;5;24;7;0.0;0.0
2021;5;24;8;35.08;0.0
2021;5;24;9;115.25;0.0
2021;5;24;10;184.98;0.0
2021;5;24;11;199.12;0.0
2021;5;24;12;219.12;0.0
2021;5;24;13;244.8;0.0
2021;5;24;14;220.42;0.0
2021;5;24;15;162.8;0.0
2021;5;24;16;90.38;0.0
2021;5;24;17;14.88;0.0
2021;5;24;18;0.0;0.0
2021;5;24;19;0.0;0.0
2021;5;24;20;0.0;0.0
2021;5;24;21;0.0;0.0
2021;5;24;22;0.0;0.0
2021;5;24;23;0.0;0.0
2021;5;25;0;0.0;0.0
2021;5;25;1;0.0;0.0
2021;5;25;2;0.0;0.0
2021;5;25;3;0.0;0.0
2021;5;25;4;0.0;0.0
2021;5;25;5;0.0;0.0
2021;5;25;6;0.0;0.0
2021;5;25;7;0.0;0.0
2021;5;25;8;35.4;0.0
2021;5;25;9;114.55;0.0
2021;5;25;10;181.5;0.0
2021;5;25;11;231.55;0.0
2021;5;25;12;245.95;0.0
2021;5;25;13;250.67;0.0
2021;5;25;14;217.77;0.0
2021;5;25;15;164.85;0.0
2021;5;25;16;90.42;0.0
2021;5;25;17;14.33;0.0
2021;5;25;18;0.0;0.0
2021;5;25;19;0.0;0.0
2021;5;25;20;0.0;0.0
2021;5;25;21;0.0;0.0
2021;5;25;22;0.0;0.0
2021;5;25;23;0.0;0.0
2021;5;26;0;0.0;0.0
2021;5;26;1;0.0;0.0
2021;5;26;2;0.0;0.0
2021;5;26;3;0.0;0.0
2021;5;26;4;0.0;0.0
2021;5;26;5;0.0;0.0
2021;5;26;6;0.0;0.0
2021;5;26;7;0.0;0.0
2021;5;26;8;31.2;0.0
2021;5;26;9;89.88;0.0
2021;5;26;10;157.1;0.0
2021;5;26;11;223.2;0.0
2021;5;26;12;243.23;0.0
2021;5;26;13;232.98;0.0
2021;5;26;14;207.67;0.0
2021;5;26;15;149.62;0.0
2021;5;26;16;76.67;0.0
2021;5;26;17;11.58;0.0
2021;5;26;18;0.0;0.0
2021;5;26;19;0.0;0.0
2021;5;26;20;0.0;0.0
2021;5;26;21;0.0;0.0
2021;5;26;22;0.0;0.0
2021;5;26;23;0.0;0.0
2021;5;27;0;0.0;0.0
2021;5;27;1;0.0;0.0
2021;5;27;2;0.0;0.0
2021;5;27;3;0.0;0.0
2021;5;27;4;0.0;0.0
2021;5;27;5;0.0;0.0
2021;5;27;6;0.0;0.0
2021;5;27;7;0.0;0.0
2021;5;27;8;31.3;0.0
2021;5;27;9;108.62;0.0
2021;5;27;10;178.52;0.0
2021;5;27;11;222.4;0.0
2021;5;27;12;246.83;0.0
2021;5;27;13;241.62;0.0
2021;5;27;14;210.27;0.0
2021;5;27;15;157.12;0.0
2021;5;27;16;82.98;0.0
2021;5;27;17;12.85;0.0
2021;5;27;18;0.0;0.0
2021;5;27;19;0.0;0.0
2021;5;27;20;0.0;0.0
2021;5;27;21;0.0;0.0
2021;5;27;22;0.0;0.0
2021;5;27;23;0.0;0.0
2021;5;28;0;0.0;0.0
2021;5;28;1;0.0;0.0
2021;5;28;2;0.0;0.0
2021;5;28;3;0.0;0.0
2021;5;28;4;0.0;0.0
2021;5;28;5;0.0;0.0
2021;5;28;6;0.0;0.0
2021;5;28;7;0.0;0.0
2021;5;28;8;19.85;0.0
2021;5;28;9;77.92;0.0
2021;5;28;10;145.42;0.0
2021;5;28;11;205.0;0.0
2021;5;28;12;216.73;0.0
2021;5;28;13;213.73;0.0
2021;5;28;14;191.83;0.0
2021;5;28;15;142.2;0.0
2021;5;28;16;80.02;0.0
2021;5;28;17;13.5;0.0
2021;5;28;18;0.0;0.0
2021;5;28;19;0.0;0.0
2021;5;28;20;0.0;0.0
2021;5;28;21;0.0;0.0
2021;5;28;22;0.0;0.0
2021;5;28;23;0.0;0.0
2021;5;29;0;0.0;0.0
2021;5;29;1;0.0;0.0
2021;5;29;2;0.0;0.0
2021;5;29;3;0.0;0.0
2021;5;29;4;0.0;0.0
2021;5;29;5;0.0;0.0
2021;5;29;6;0.0;0.0
2021;5;29;7;0.0;0.0
2021;5;29;8;31.35;0.0
2021;5;29;9;110.67;0.0
2021;5;29;10;180.17;0.0
2021;5;29;11;226.1;0.0
2021;5;29;12;247.92;0.0
2021;5;29;13;243.42;0.0
2021;5;29;14;212.5;0.0
2021;5;29;15;161.12;0.0
2021;5;29;16;85.92;0.0
2021;5;29;17;12.58;0.0
2021;5;29;18;0.0;0.0
2021;5;29;19;0.0;0.0
2021;5;29;20;0.0;0.0
2021;5;29;21;0.0;0.0
2021;5;29;22;0.0;0.0
2021;5;29;23;0.0;0.0
2021;5;30;0;0.0;0.0
2021;5;30;1;0.0;0.0
2021;5;30;2;0.0;0.0
2021;5;30;3;0.0;0.0
2021;5;30;4;0.0;0.0
2021;5;30;5;0.0;0.0
2021;5;30;6;0.0;0.0
2021;5;30;7;0.0;0.0
2021;5;30;8;28.88;0.0
2021;5;30;9;108.17;0.0
2021;5;30;10;176.83;0.0
2021;5;30;11;226.8;0.0
2021;5;30;12;246.98;0.0
2021;5;30;13;242.42;0.0
2021;5;30;14;215.12;0.0
2021;5;30;15;157.85;0.0
2021;5;30;16;83.58;0.0
2021;5;30;17;12.73;0.0
2021;5;30;18;0.0;0.0
2021;5;30;19;0.0;0.0
2021;5;30;20;0.0;0.0
2021;5;30;21;0.0;0.0
2021;5;30;22;0.0;0.0
2021;5;30;23;0.0;0.0
2021;5;31;0;0.0;0.0
2021;5;31;1;0.0;0.0
2021;5;31;2;0.0;0.0
2021;5;31;3;0.0;0.0
2021;5;31;4;0.0;0.0
2021;5;31;5;0.0;0.0
2021;5;31;6;0.0;0.0
2021;5;31;7;0.0;0.0
2021;5;31;8;26.52;0.0
2021;5;31;9;95.73;0.0
2021;5;31;10;170.85;0.0
2021;5;31;11;213.42;0.0
2021;5;31;12;230.85;0.0
2021;5;31;13;200.88;0.0
2021;5;31;14;195.17;0.0
2021;5;31;15;135.95;0.0
2021;5;31;16;65.5;0.0
2021;5;31;17;8.33;0.0
2021;5;31;18;0.0;0.0
2021;5;31;19;0.0;0.0
2021;5;31;20;0.0;0.0
2021;5;31;21;0.0;0.0
2021;5;31;22;0.0;0.0
2021;5;31;23;0.0;0.0
2021;6;1;0;0.0;0.0
2021;6;1;1;0.0;0.0
2021;6;1;2;0.0;0.0
2021;6;1;3;0.0;0.0
2021;6;1;4;0.0;0.0
2021;6;1;5;0.0;0.0
2021;6;1;6;0.0;0.0
2021;6;1;7;0.0;0.0
2021;6;1;8;14.15;0.0
2021;6;1;9;54.6;0.0
2021;6;1;10;94.25;0.0
2021;6;1;11;105.1;0.0
2021;6;1;12;77.75;0.0
2021;6;1;13;109.0;0.0
2021;6;1;14;98.3;0.0
2021;6;1;15;36.88;0.0
2021;6;1;16;10.75;0.0
2021;6;1;17;2.35;0.01
2021;6;1;18;0.0;0.03
2021;6;1;19;0.0;0.06
2021;6;1;20;0.0;0.07
2021;6;1;21;0.0;0.02
2021;6;1;22;0.0;0.0
2021;6;1;23;0.0;0.0
2021;6;2;0;0.0;0.0
2021;6;2;1;0.0;0.0
2021;6;2;2;0.0;0.0
2021;6;2;3;0.0;0.0
2021;6;2;4;0.0;0.0
2021;6;2;5;0.0;0.0
2021;6;2;6;0.0;0.0
2021;6;2;7;0.0;0.0
2021;6;2;8;26.83;0.0
2021;6;2;9;72.9;0.0
2021;6;2;10;129.52;0.0
2021;6;2;11;197.48;0.0
2021;6;2;12;220.1;0.0
2021;6;2;13;234.95;0.0
2021;6;2;14;206.9;0.0
2021;6;2;15;155.05;0.0
2021;6;2;16;85.77;0.0
2021;6;2;17;12.83;0.0
2021;6;2;18;0.0;0.0
2021;6;2;19;0.0;0.0
2021;6;2;20;0.0;0.0
2021;6;2;21;0.0;0.0
2021;6;2;22;0.0;0.0
2021;6;2;23;0.0;0.0
2021;6;3;0;0.0;0.0
2021;6;3;1;0.0;0.0
2021;6;3;2;0.0;0.0
2021;6;3;3;0.0;0.0
2021;6;3;4;0.0;0.0
2021;6;3;5;0.0;0.0
2021;6;3;6;0.0;0.0
2021;6;3;7;0.0;0.0
2021;6;3;8;19.73;0.0
2021;6;3;9;85.8;0.0
2021;6;3;10;161.0;0.0
2021;6;3;11;204.52;0.0
2021;6;3;12;180.75;0.0
2021;6;3;13;192.3;0.0
2021;6;3;14;155.6;0.0
2021;6;3;15;106.67;0.0
2021;6;3;16;51.92;0.0
2021;6;3;17;8.1;0.0
2021;6;3;18;0.0;0.0
2021;6;3;19;0.0;0.0
2021;6;3;20;0.0;0.0
2021;6;3;21;0.0;0.0
2021;6;3;22;0.0;0.0
2021;6;3;23;0.0;0.0
2021;6;4;0;0.0;0.0
2021;6;4;1;0.0;0.0
2021;6;4;2;0.0;0.0
2021;6;4;3;0.0;0.0
2021;6;4;4;0.0;0.0
2021;6;4;5;0.0;0.0
2021;6;4;6;0.0;0.0
2021;6;4;7;0.0;0.06
2021;6;4;8;13.52;0.04
2021;6;4;9;30.88;0.11
2021;6;4;10;66.45;0.06
2021;6;4;11;101.27;0.04
2021;6;4;12;123.48;0.02
2021;6;4;13;46.1;0.01
2021;6;4;14;86.23;0.0
2021;6;4;15;60.73;0.01
2021;6;4;16;21.15;0.01
2021;6;4;17;5.52;0.08
2021;6;4;18;0.0;0.21
2021;6;4;19;0.0;0.51
2021;6;4;20;0.0;1.2
2021;6;4;21;0.0;0.96
2021;6;4;22;0.0;0.51
2021;6;4;23;0.0;1.36
2021;6;5;0;0.0;3.01
2021;6;5;1;0.0;3.96
2021;6;5;2;0.0;3.98
2021;6;5;3;0.0;4.06
2021;6;5;4;0.0;1.73
2021;6;5;5;0.0;0.32
2021;6;5;6;0.0;0.14
2021;6;5;7;0.0;0.01
2021;6;5;8;9.12;0.01
2021;6;5;9;43.3;0.03
2021;6;5;10;80.25;0.03
2021;6;5;11;140.4;0.02
2021;6;5;12;143.95;0.01
2021;6;5;13;154.25;0.01
2021;6;5;14;141.55;0.0
2021;6;5;15;104.38;0.0
2021;6;5;16;60.12;0.0
2021;6;5;17;10.38;0.0
2021;6;5;18;0.0;0.0
2021;6;5;19;0.0;0.0
2021;6;5;20;0.0;0.0
2021;6;5;21;0.0;0.0
2021;6;5;22;0.0;0.0
2021;6;5;23;0.0;0.0
2021;6;6;0;0.0;0.0
2021;6;6;1;0.0;0.0
2021;6;6;2;0.0;0.0
2021;6;6;3;0.0;0.0
2021;6;6;4;0.0;0.0
2021;6;6;5;0.0;0.0
2021;6;6;6;0.0;0.0
2021;6;6;7;0.0;0.0
2021;6;6;8;24.25;0.0
2021;6;6;9;97.12;0.0
2021;6;6;10;162.85;0.0
2021;6;6;11;218.08;0.0
2021;6;6;12;234.1;0.0
2021;6;6;13;225.25;0.0
2021;6;6;14;198.7;0.0
2021;6;6;15;132.38;0.0
2021;6;6;16;72.85;0.0
2021;6;6;17;9.23;0.0
2021;6;6;18;0.0;0.0
2021;6;6;19;0.0;0.0
2021;6;6;20;0.0;0.0
2021;6;6;21;0.0;0.0
2021;6;6;22;0.0;0.0
2021;6;6;23;0.0;0.0
2021;6;7;0;0.0;0.0
2021;6;7;1;0.0;0.0
2021;6;7;2;0.0;0.0
2021;6;7;3;0.0;0.0
2021;6;7;4;0.0;0.0
2021;6;7;5;0.0;0.0
2021;6;7;6;0.0;0.0
2021;6;7;7;0.0;0.0
2021;6;7;8;16.9;0.0
2021;6;7;9;62.48;0.0
2021;6;7;10;115.95;0.0
2021;6;7;11;148.15;0.0
2021;6;7;12;161.75;0.0
2021;6;7;13;163.9;0.0
2021;6;7;14;147.05;0.0
2021;6;7;15;106.23;0.0
2021;6;7;16;44.42;0.0
2021;6;7;17;8.12;0.0
2021;6;7;18;0.0;0.0
2021;6;7;19;0.0;0.0
2021;6;7;20;0.0;0.0
2021;6;7;21;0.0;0.0
2021;6;7;22;0.0;0.0
2021;6;7;23;0.0;0.0
2021;6;8;0;0.0;0.0
2021;6;8;1;0.0;0.0
2021;6;8;2;0.0;0.0
2021;6;8;3;0.0;0.0
2021;6;8;4;0.0;0.0
2021;6;8;5;0.0;0.0
2021;6;8;6;0.0;0.0
2021;6;8;7;0.0;0.0
2021;6;8;8;18.9;0.0
2021;6;8;9;51.38;0.0
2021;6;8;10;98.42;0.0
2021;6;8;11;139.12;0.0
2021;6;8;12;172.23;0.0
2021;6;8;13;195.77;0.0
2021;6;8;14;180.55;0.0
2021;6;8;15;121.3;0.0
2021;6;8;16;59.0;0.0
2021;6;8;17;7.92;0.0
2021;6;8;18;0.0;0.01
2021;6;8;19;0.0;0.01
2021;6;8;20;0.0;0.01
2021;6;8;21;0.0;0.01
2021;6;8;22;0.0;0.01
2021;6;8;23;0.0;0.02
2021;6;9;0;0.0;0.02
2021;6;9;1;0.0;0.01
2021;6;9;2;0.0;0.01
2021;6;9;3;0.0;0.01
2021;6;9;4;0.0;0.01
2021;6;9;5;0.0;0.01
2021;6;9;6;0.0;0.01
2021;6;9;7;0.0;0.01
2021;6;9;8;16.15;0.0
2021;6;9;9;69.0;0.0
2021;6;9;10;80.38;0.0
2021;6;9;11;104.15;0.0
2021;6;9;12;94.85;0.0
2021;6;9;13;71.4;0.0
2021;6;9;14;72.6;0.0
2021;6;9;15;45.52;0.0
2021;6;9;16;32.52;0.0
2021;6;9;17;7.88;0.0
2021;6;9;18;0.0;0.01
2021;6;9;19;0.0;0.01
2021;6;9;20;0.0;0.01
2021;6;9;21;0.0;0.0
2021;6;9;22;0.0;0.0
2021;6;9;23;0.0;0.0
2021;6;10;0;0.0;0.01
2021;6;10;1;0.0;0.01
2021;6;10;2;0.0;0.02
2021;6;10;3;0.0;0.01
2021;6;10;4;0.0;0.01
2021;6;10;5;0.0;0.0
2021;6;10;6;0.0;0.0
2021;6;10;7;0.0;0.0
2021;6;10;8;12.15;0.0
2021;6;10;9;63.5;0.0
2021;6;10;10;124.23;0.0
2021;6;10;11;182.0;0.0
2021;6;10;12;222.42;0.0
2021;6;10;13;219.88;0.0
2021;6;10;14;185.6;0.0
2021;6;10;15;142.0;0.0
2021;6;10;16;74.75;0.0
2021;6;10;17;10.3;0.0
2021;6;10;18;0.0;0.0
2021;6;10;19;0.0;0.0
2021;6;10;20;0.0;0.0
2021;6;10;21;0.0;0.0
2021;6;10;22;0.0;0.0
2021;6;10;23;0.0;0.0
2021;6;11;0;0.0;0.0
2021;6;11;1;0.0;0.0
2021;6;11;2;0.0;0.0
2021;6;11;3;0.0;0.0
2021;6;11;4;0.0;0.0
2021;6;11;5;0.0;0.0
2021;6;11;6;0.0;0.0
2021;6;11;7;0.0;0.0
2021;6;11;8;14.77;0.0
2021;6;11;9;76.38;0.0
2021;6;11;10;154.65;0.0
2021;6;11;11;183.88;0.0
2021;6;11;12;222.77;0.0
2021;6;11;13;214.62;0.0
2021;6;11;14;195.98;0.0
2021;6;11;15;136.17;0.0
2021;6;11;16;68.67;0.0
2021;6;11;17;8.67;0.0
2021;6;11;18;0.0;0.0
2021;6;11;19;0.0;0.0
2021;6;11;20;0.0;0.0
2021;6;11;21;0.0;0.0
2021;6;11;22;0.0;0.0
2021;6;11;23;0.0;0.0
2021;6;12;0;0.0;0.0
2021;6;12;1;0.0;0.0
2021;6;12;2;0.0;0.0
2021;6;12;3;0.0;0.0
2021;6;12;4;0.0;0.0
2021;6;12;5;0.0;0.0
2021;6;12;6;0.0;0.0
2021;6;12;7;0.0;0.0
2021;6;12;8;20.95;0.0
2021;6;12;9;96.35;0.0
2021;6;12;10;163.8;0.0
2021;6;12;11;210.7;0.0
2021;6;12;12;231.15;0.0
2021;6;12;13;228.9;0.0
2021;6;12;14;200.42;0.0
2021;6;12;15;150.9;0.0
2021;6;12;16;79.7;0.0
2021;6;12;17;11.05;0.0
2021;6;12;18;0.0;0.0
2021;6;12;19;0.0;0.0
2021;6;12;20;0.0;0.0
2021;6;12;21;0.0;0.0
2021;6;12;22;0.0;0.0
2021;6;12;23;0.0;0.0
2021;6;13;0;0.0;0.0
2021;6;13;1;0.0;0.0
2021;6;13;2;0.0;0.0
2021;6;13;3;0.0;0.0
2021;6;13;4;0.0;0.0
2021;6;13;5;0.0;0.0
2021;6;13;6;0.0;0.0
2021;6;13;7;0.0;0.0
2021;6;13;8;18.67;0.0
2021;6;13;9;90.08;0.0
2021;6;13;10;115.02;0.0
2021;6;13;11;209.15;0.0
2021;6;13;12;228.15;0.0
2021;6;13;13;225.8;0.0
